时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2022/9/30 8:00,1238.1158,54028,28,3,18
2022/9/30 8:15,797.6635,55867,28.5,3,9
2022/9/30 8:30,903.9791,57841,29,3,0
2022/9/30 8:45,1083.9589,58520,29.5,3,0
2022/9/30 9:00,1239.5856,58410,30,3,0
2022/9/30 9:15,1239.7564,58776,30,3.5,10.5
2022/9/30 9:30,960.5682,58971,30,4,21
2022/9/30 9:45,1238.5914,59769,30,4.5,31
2022/9/30 10:00,800.5787,58862,30,5,41
2022/9/30 10:15,900.5787,59426,31,4.5,41
2022/9/30 10:30,853.02,58925,32,4,41
2022/9/30 10:45,694.002,58915,31.5,4,61
2022/9/30 11:00,760.916,59011,31,4,81
2022/9/30 11:15,691.5518,59351,32,4.5,81
2022/9/30 11:30,645.5443,58176,33,5,81
2022/9/30 11:45,648.2339,58864,32.5,5,81
2022/9/30 12:00,485.2966,55943,32,5,81
2022/9/30 12:15,590.0478,56445,31.5,4.5,53.5
2022/9/30 12:30,639.0909,58379,31,4,26
2022/9/30 12:45,648.8995,59333,31,4,53.5
2022/9/30 13:00,648.8994,60169,31,4,81
2022/9/30 13:15,648.8995,59175,31,3,81.5
2022/9/30 13:30,528.3207,58074,31,2,82
2022/9/30 13:45,563.3281,59852,31.5,2,82
2022/9/30 14:00,549.3426,58512,32,2,82
2022/9/30 14:15,581.9967,59437,30.5,4.5,90
2022/9/30 14:30,610.3201,59536,29,7,98
2022/9/30 14:45,593.5886,59802,29.5,6,98
2022/9/30 15:00,592.3197,60055,30,5,98
2022/9/30 15:15,572.6326,60087,30,5.5,97.5
2022/9/30 15:30,560.4393,59657,30,6,97
2022/9/30 15:45,578.473,60021,28,6,97
2022/9/30 16:00,621.9701,60098,26,6,97
2022/9/30 16:15,658.473,59876,26,4.5,97
2022/9/30 16:30,655.5743,60009,26,3,97
2022/9/30 16:45,640,60040,26.5,3.5,98.5
2022/9/30 17:00,569.9809,60152,27,4,100
2022/9/30 17:15,548.0529,58825,26.5,3.5,68
2022/9/30 17:30,527.2785,57099,26,3,36
2022/9/30 17:45,548.6349,57119,26,2.5,58.5
2022/9/30 18:00,588.6889,57522,26,2,81
2022/9/30 18:15,567.3093,56911,26,2,60.5
2022/9/30 18:30,549.8163,57608,26,2,40
2022/9/30 18:45,566.0374,57693,26,2,40
2022/9/30 19:00,484.0777,56758,26,2,40
2022/9/30 19:15,420.58,57219,26,3.5,70
2022/9/30 19:30,501.4807,57044,26,5,100
2022/9/30 19:45,502.3947,55762,26,4,50
2022/9/30 20:00,510.2434,55474,26,3,0
2022/9/30 20:15,495.9918,56262,25.5,3,0
2022/9/30 20:30,495.9826,56160,25,3,0
2022/9/30 20:45,481.4835,55926,25,3,0
2022/9/30 21:00,494.4716,55497,25,3,0
2022/9/30 21:15,481.3432,55971,25,3,10.5
2022/9/30 21:30,502.7846,56157,25,3,21
2022/9/30 21:45,491.17,55889,25,3,21
2022/9/30 22:00,500.4452,56191,25,3,21
2022/9/30 22:15,550.139,56497,25,2.5,10.5
2022/9/30 22:30,581.894,56356,25,2,0
2022/9/30 22:45,579.6563,56641,25,2,0
2022/9/30 23:00,553.233,55360,25,2,0
2022/9/30 23:15,558.194,54532,25,1.5,0
2022/9/30 23:30,528.5394,52963,25,1,0
2022/9/30 23:45,522.9026,51342,25,1,0
2022/10/1 0:00,511.1296,43649,25,1,0
2022/10/1 0:15,643.1166,43990,25.5,1,0
2022/10/1 0:30,504.2385,42634,26,1,0
2022/10/1 0:45,525.133,40995,26,1.5,0
2022/10/1 1:00,527.9858,40571,26,2,0
2022/10/1 1:15,520.9066,39594,25.5,2,0
2022/10/1 1:30,496.305,38941,25,2,0
2022/10/1 1:45,499.7078,37826,25,2,9
2022/10/1 2:00,475.1082,37301,25,2,18
2022/10/1 2:15,383.4033,37074,25,2,29
2022/10/1 2:30,471.8728,36469,25,2,40
2022/10/1 2:45,467.6874,36374,25,2,61
2022/10/1 3:00,454.3882,36540,25,2,82
2022/10/1 3:15,449.2858,36312,25,2,82
2022/10/1 3:30,355.3011,36042,25,2,82
2022/10/1 3:45,283.2705,36139,25,2,82
2022/10/1 4:00,10.9678,36175,25,2,82
2022/10/1 4:15,0,35798,25,2,82
2022/10/1 4:30,183.1177,35515,25,2,82
2022/10/1 4:45,75.4341,35550,25,2,82
2022/10/1 5:00,0,35426,25,2,82
2022/10/1 5:15,438.451,35332,25,2,82
2022/10/1 5:30,450,35545,25,2,82
2022/10/1 5:45,400,36432,25,2,82
2022/10/1 6:00,10.5718,36467,25,2,82
2022/10/1 6:15,443.55,37693,25,2,82
2022/10/1 6:30,435,38550,25,2,82
2022/10/1 6:45,299.9737,40975,25.5,1.5,62
2022/10/1 7:00,470.9038,41173,26,1,42
2022/10/1 7:15,486.8278,42254,26,1.5,42
2022/10/1 7:30,474.7257,43291,26,2,42
2022/10/1 7:45,480.1851,44532,26.5,2,42
2022/10/1 8:00,459.4256,49286,27,2,42
2022/10/1 8:15,255.7841,54967,27,2,39
2022/10/1 8:30,258.4331,57246,27,2,36
2022/10/1 8:45,449.9798,58517,27.5,2.5,36
2022/10/1 9:00,475.3008,59861,28,3,36
2022/10/1 9:15,495,60535,29,3,58.5
2022/10/1 9:30,554.4689,61251,30,3,81
2022/10/1 9:45,510.8621,60849,30,3,81.5
2022/10/1 10:00,51.3998,60126,30,3,82
2022/10/1 10:15,469.2979,59927,30,2.5,82
2022/10/1 10:30,528.8841,59897,30,2,82
2022/10/1 10:45,484.8418,60241,30.5,2.5,81.5
2022/10/1 11:00,477.4526,60067,31,3,81
2022/10/1 11:15,487.0425,60084,31.5,3,81
2022/10/1 11:30,528.0374,57529,32,3,81
2022/10/1 11:45,518.9884,56321,32,3,81
2022/10/1 12:00,529.2225,49783,32,3,81
2022/10/1 12:15,161.9379,49221,32,2.5,81
2022/10/1 12:30,658.9722,48928,32,2,81
2022/10/1 12:45,551.5345,48733,32.5,2,81
2022/10/1 13:00,500.8677,49190,33,2,81
2022/10/1 13:15,510.6253,50543,31,6,88
2022/10/1 13:30,499,52144,29,10,95
2022/10/1 13:45,500,57655,28,6,96.5
2022/10/1 14:00,450,58830,27,2,98
2022/10/1 14:15,455.16,59128,28,2.5,97.5
2022/10/1 14:30,450,58025,29,3,97
2022/10/1 14:45,454.61,57943,29,3,60.5
2022/10/1 15:00,450,57843,29,3,24
2022/10/1 15:15,450.68,58097,29,3.5,24
2022/10/1 15:30,450,58598,29,4,24
2022/10/1 15:45,468.6155,58816,29,3.5,53
2022/10/1 16:00,489.6246,59088,29,3,82
2022/10/1 16:15,492.4842,60189,29,3,82
2022/10/1 16:30,493.5045,59753,29,3,82
2022/10/1 16:45,495.3777,60120,29,3,82
2022/10/1 17:00,516.1609,59923,29,3,82
2022/10/1 17:15,543.2351,60313,29,2.5,82
2022/10/1 17:30,557.3551,58868,29,2,82
2022/10/1 17:45,554.9625,57360,29,2,41
2022/10/1 18:00,526.0203,58163,29,2,0
2022/10/1 18:15,521.8632,58939,28.5,2,0
2022/10/1 18:30,628.8922,60103,28,2,0
2022/10/1 18:45,551.1623,60361,28.5,2,0
2022/10/1 19:00,600.4477,60370,29,2,0
2022/10/1 19:15,700.8064,60752,29,2,0
2022/10/1 19:30,620.2909,60866,29,2,0
2022/10/1 19:45,594.1734,60893,29,2,0
2022/10/1 20:00,576.0434,59826,29,2,0
2022/10/1 20:15,577.4426,59830,28.5,2,18
2022/10/1 20:30,569.6267,59700,28,2,36
2022/10/1 20:45,560.7686,59472,28,2,18
2022/10/1 21:00,553.7827,58961,28,2,0
2022/10/1 21:15,575.4358,58791,28,2,0
2022/10/1 21:30,553.6237,58301,28,2,0
2022/10/1 21:45,551.1883,57524,28,1.5,0
2022/10/1 22:00,567.3029,56364,28,1,0
2022/10/1 22:15,516.9294,55742,28,1,0
2022/10/1 22:30,564.7258,53734,28,1,0
2022/10/1 22:45,525.5704,53072,28,1,0
2022/10/1 23:00,506.9925,49370,28,1,0
2022/10/1 23:15,473.4175,48161,28,1.5,0
2022/10/1 23:30,487.8872,46211,28,2,0
2022/10/1 23:45,504.3982,44606,28,1.5,0
2022/10/2 0:00,554.04,31424,28,1,0
2022/10/2 0:15,779.8233,31304,27.5,1,41
2022/10/2 0:30,610.7764,30442,27,1,82
2022/10/2 0:45,544.7072,29361,27,1,59
2022/10/2 1:00,528.1288,28640,27,1,36
2022/10/2 1:15,534.5734,28755,27,2,36
2022/10/2 1:30,528.2419,27996,27,3,36
2022/10/2 1:45,500.7742,27808,27,3,18
2022/10/2 2:00,454.0335,27249,27,3,0
2022/10/2 2:15,474.5602,26616,27,3,0
2022/10/2 2:30,477.6208,26095,27,3,0
2022/10/2 2:45,472.6111,25407,27,2.5,0
2022/10/2 3:00,481.3742,25403,27,2,0
2022/10/2 3:15,269.8665,25312,26.5,2,0
2022/10/2 3:30,436.4694,24872,26,2,0
2022/10/2 3:45,444.5833,24289,26,2,17.5
2022/10/2 4:00,457.402,24118,26,2,35
2022/10/2 4:15,323.5069,23727,26.5,1.5,35
2022/10/2 4:30,461.6458,23444,27,1,35
2022/10/2 4:45,454.9959,23428,27,1,58
2022/10/2 5:00,441.7252,23470,27,1,81
2022/10/2 5:15,458.5677,23372,27,1,81
2022/10/2 5:30,433.6567,23956,27,1,81
2022/10/2 5:45,450.8414,24198,27,1.5,81
2022/10/2 6:00,457.9861,23999,27,2,81
2022/10/2 6:15,475.5324,25143,26.5,1.5,81
2022/10/2 6:30,462.2062,25981,26,1,81
2022/10/2 6:45,475.2545,27438,26.5,1,81
2022/10/2 7:00,457.3371,27841,27,1,81
2022/10/2 7:15,520,28519,27,1.5,81
2022/10/2 7:30,215.9844,28634,27,2,81
2022/10/2 7:45,496.5703,30029,27,2,81
2022/10/2 8:00,468.9885,32874,27,2,81
2022/10/2 8:15,2.3028,35319,27,2,81.5
2022/10/2 8:30,450.037,35559,27,2,82
2022/10/2 8:45,399.8,37406,27.5,2.5,82
2022/10/2 9:00,0,37968,28,3,82
2022/10/2 9:15,457.2934,38777,28.5,3,82
2022/10/2 9:30,470,39120,29,3,82
2022/10/2 9:45,582.4479,39442,29,3,82
2022/10/2 10:00,502.4343,39522,29,3,82
2022/10/2 10:15,504.8658,40086,29.5,3.5,82
2022/10/2 10:30,489.238,40467,30,4,82
2022/10/2 10:45,510.1725,40909,30.5,3.5,55
2022/10/2 11:00,505.6625,41582,31,3,28
2022/10/2 11:15,534.0952,42270,31,3.5,25.5
2022/10/2 11:30,572.1541,42641,31,4,23
2022/10/2 11:45,564.1909,42312,31,3.5,23
2022/10/2 12:00,620.515,42554,31,3,23
2022/10/2 12:15,636.9691,40010,31.5,3,52
2022/10/2 12:30,639.074,38836,32,3,81
2022/10/2 12:45,619.9892,38471,32.5,3,81
2022/10/2 13:00,608.6696,38543,33,3,81
2022/10/2 13:15,604.4301,38874,33,3,81
2022/10/2 13:30,586.4376,39424,33,3,81
2022/10/2 13:45,704.021,40208,33,2.5,81
2022/10/2 14:00,572.1679,40268,33,2,81
2022/10/2 14:15,595.9652,39873,33.5,2.5,81
2022/10/2 14:30,520.974,40048,34,3,81
2022/10/2 14:45,561.9361,40255,34,3,81
2022/10/2 15:00,570.6189,40785,34,3,81
2022/10/2 15:15,574.5303,41255,34,3.5,81
2022/10/2 15:30,551.55,42000,34,4,81
2022/10/2 15:45,564.8849,42054,34,3.5,81.5
2022/10/2 16:00,578.7321,42926,34,3,82
2022/10/2 16:15,568.376,43326,34,3.5,82
2022/10/2 16:30,601.3417,44395,34,4,82
2022/10/2 16:45,583.0687,45586,33.5,4,82
2022/10/2 17:00,603.2759,44651,33,4,82
2022/10/2 17:15,647.3397,46041,33,3.5,82
2022/10/2 17:30,734.3171,45080,33,3,82
2022/10/2 17:45,761.8949,44667,32.5,3,88.5
2022/10/2 18:00,672.5294,44065,32,3,95
2022/10/2 18:15,802.9603,43850,32,2.5,95
2022/10/2 18:30,850.4322,43673,32,2,95
2022/10/2 18:45,736.043,43660,31,3,96.5
2022/10/2 19:00,1050.1677,42991,30,4,98
2022/10/2 19:15,1246.3015,42479,29.5,4,98
2022/10/2 19:30,876.7505,42527,29,4,98
2022/10/2 19:45,865.0268,42356,29,3,96.5
2022/10/2 20:00,862.9833,42147,29,2,95
2022/10/2 20:15,844.3545,42631,29,2.5,65.5
2022/10/2 20:30,862.9669,42517,29,3,36
2022/10/2 20:45,816.7317,42442,29,3,18
2022/10/2 21:00,826.7086,41991,29,3,0
2022/10/2 21:15,797.5851,43343,29,2.5,0
2022/10/2 21:30,798.4184,43570,29,2,0
2022/10/2 21:45,822.3069,44033,29,2,0
2022/10/2 22:00,765.6856,43844,29,2,0
2022/10/2 22:15,850.5348,44180,29,2,0
2022/10/2 22:30,706.0257,43275,29,2,0
2022/10/2 22:45,619.9234,42232,28.5,1.5,0
2022/10/2 23:00,598.9426,39548,28,1,0
2022/10/2 23:15,616.6967,38752,28,1.5,0
2022/10/2 23:30,615.4125,37455,28,2,0
2022/10/2 23:45,569.9522,35710,28,1.5,0
2022/10/3 0:00,649.9713,38541,28,1,0
2022/10/3 0:15,1408.3535,40302,28,1.5,0
2022/10/3 0:30,952.6369,40256,28,2,0
2022/10/3 0:45,1044.9703,39278,28,2,0
2022/10/3 1:00,1029.253,38844,28,2,0
2022/10/3 1:15,714.3931,38307,28,2,0
2022/10/3 1:30,787.0365,37757,28,2,0
2022/10/3 1:45,754.2741,37839,27.5,2,0
2022/10/3 2:00,643.4864,37256,27,2,0
2022/10/3 2:15,636.8482,36645,27,2,0
2022/10/3 2:30,615.6726,36173,27,2,0
2022/10/3 2:45,520.8873,35375,27,2,0
2022/10/3 3:00,551.7042,35242,27,2,0
2022/10/3 3:15,546.0112,35167,27,2,0
2022/10/3 3:30,537.8506,34758,27,2,0
2022/10/3 3:45,543.1304,34808,27,1.5,0
2022/10/3 4:00,540.5635,34737,27,1,0
2022/10/3 4:15,540.5113,34994,27,1,0
2022/10/3 4:30,536.7353,34755,27,1,0
2022/10/3 4:45,536.7353,34716,27,1.5,0
2022/10/3 5:00,535.0367,34634,27,2,0
2022/10/3 5:15,535.4817,34446,27,1.5,0
2022/10/3 5:30,537.4431,34958,27,1,0
2022/10/3 5:45,538.866,34840,27,1.5,0
2022/10/3 6:00,536.1751,34942,27,2,0
2022/10/3 6:15,547.6623,34983,26.5,2,0
2022/10/3 6:30,553.012,35797,26,2,0
2022/10/3 6:45,573.5053,37293,26.5,1.5,0
2022/10/3 7:00,582.1276,38155,27,1,0
2022/10/3 7:15,600,40165,27,1.5,0
2022/10/3 7:30,632.8407,40842,27,2,0
2022/10/3 7:45,631.4977,41987,27.5,2,0
2022/10/3 8:00,644.1144,44557,28,2,0
2022/10/3 8:15,570,47503,28.5,2,0
2022/10/3 8:30,620.9305,48986,29,2,0
2022/10/3 8:45,620,49304,29.5,2,10.5
2022/10/3 9:00,620,49134,30,2,21
2022/10/3 9:15,665.956,49755,30.5,2,31
2022/10/3 9:30,651.4495,49884,31,2,41
2022/10/3 9:45,708.5701,49879,31,1.5,41
2022/10/3 10:00,738.538,50046,31,1,41
2022/10/3 10:15,765.8381,49464,31,1.5,41
2022/10/3 10:30,718.5571,50126,31,2,41
2022/10/3 10:45,610.6605,50238,31.5,1.5,41
2022/10/3 11:00,607.9936,49943,32,1,41
2022/10/3 11:15,651.7838,50428,31.5,1,41
2022/10/3 11:30,725.8276,50461,31,1,41
2022/10/3 11:45,653.4219,48953,32,1.5,38.5
2022/10/3 12:00,665.0246,43464,33,2,36
2022/10/3 12:15,615.3636,41334,33,1.5,36
2022/10/3 12:30,669.1435,41131,33,1,36
2022/10/3 12:45,717.2917,41024,33.5,1.5,36
2022/10/3 13:00,667.7227,41268,34,2,36
2022/10/3 13:15,698.128,42535,34,2,36.5
2022/10/3 13:30,718.553,45216,34,2,37
2022/10/3 13:45,646.9568,48015,34.5,2,37
2022/10/3 14:00,688.5133,48796,35,2,37
2022/10/3 14:15,713.078,49512,34.5,2,37
2022/10/3 14:30,644.9835,49740,34,2,37
2022/10/3 14:45,687.7109,49985,34.5,1.5,37
2022/10/3 15:00,647.5685,50173,35,1,37
2022/10/3 15:15,704.9436,50723,34.5,1,37
2022/10/3 15:30,687.4032,50692,34,1,37
2022/10/3 15:45,821.8551,51095,34.5,1,36.5
2022/10/3 16:00,804.5886,50738,35,1,36
2022/10/3 16:15,850.1928,51234,34.5,1,36
2022/10/3 16:30,801.6235,50141,34,1,36
2022/10/3 16:45,809.6908,49860,34,1.5,36
2022/10/3 17:00,683.4607,50283,34,2,36
2022/10/3 17:15,764.1091,50632,33.5,2.5,36
2022/10/3 17:30,794.0897,48938,33,3,36
2022/10/3 17:45,889.1051,48736,32.5,3.5,28
2022/10/3 18:00,800.585,48854,32,4,20
2022/10/3 18:15,749.8334,49442,31.5,3,10
2022/10/3 18:30,718.1066,50204,31,2,0
2022/10/3 18:45,751.4779,51065,31,2,0
2022/10/3 19:00,814.5212,51657,31,2,0
2022/10/3 19:15,856.1672,52069,31,1.5,0
2022/10/3 19:30,864.6487,51610,31,1,0
2022/10/3 19:45,816.3674,50913,31,1.5,0
2022/10/3 20:00,846.0468,50594,31,2,0
2022/10/3 20:15,880.2391,51804,30.5,2,0
2022/10/3 20:30,880.9224,52401,30,2,0
2022/10/3 20:45,811.3945,52759,30,1.5,0
2022/10/3 21:00,804.7489,52066,30,1,0
2022/10/3 21:15,799.6527,53264,30,1.5,0
2022/10/3 21:30,798.4648,52839,30,2,0
2022/10/3 21:45,761.7743,51819,30,1,0
2022/10/3 22:00,772.6684,50747,30,0,0
2022/10/3 22:15,695.3291,49210,29.5,1,0
2022/10/3 22:30,672.9902,47692,29,2,0
2022/10/3 22:45,734.2784,46377,29,1.5,0
2022/10/3 23:00,714.5001,44576,29,1,0
2022/10/3 23:15,756.645,42631,29,1,0
2022/10/3 23:30,759.2738,40756,29,1,0
2022/10/3 23:45,709.7302,38871,28.5,1,0
2022/10/4 0:00,764.1279,42655,28,1,0
2022/10/4 0:15,889.0028,44458,28,1.5,0
2022/10/4 0:30,758.0821,44649,28,2,0
2022/10/4 0:45,748.1503,43869,28,1.5,0
2022/10/4 1:00,1069.7132,42985,28,1,0
2022/10/4 1:15,1103.4173,42098,28,1,0
2022/10/4 1:30,906.1295,41516,28,1,0
2022/10/4 1:45,829.5384,40440,28,1,0
2022/10/4 2:00,845.4978,39399,28,1,0
2022/10/4 2:15,744.0586,38547,27.5,1,0
2022/10/4 2:30,715.3914,38166,27,1,0
2022/10/4 2:45,681.4211,37746,27,1.5,0
2022/10/4 3:00,673.4268,37100,27,2,0
2022/10/4 3:15,645.0707,36385,27,2,0
2022/10/4 3:30,652.8609,35866,27,2,0
2022/10/4 3:45,638.4636,35392,27,1.5,0
2022/10/4 4:00,630.8321,35079,27,1,0
2022/10/4 4:15,637.5943,34754,27,1.5,0
2022/10/4 4:30,622.1323,34344,27,2,0
2022/10/4 4:45,610.4718,34261,26.5,2,0
2022/10/4 5:00,603.0929,34141,26,2,0
2022/10/4 5:15,608.074,34253,26.5,2,0
2022/10/4 5:30,608.6946,34373,27,2,0
2022/10/4 5:45,635.3907,34708,26.5,2,0
2022/10/4 6:00,624.5516,35169,26,2,0
2022/10/4 6:15,645.4844,35230,26,1.5,0
2022/10/4 6:30,669.5603,35699,26,1,0
2022/10/4 6:45,679.7457,37116,26.5,1,0
2022/10/4 7:00,689.3982,37239,27,1,0
2022/10/4 7:15,688.9495,37394,27.5,1,0
2022/10/4 7:30,659.39,36771,28,1,0
2022/10/4 7:45,699.1293,37415,28.5,1,0
2022/10/4 8:00,856.7303,38930,29,1,0
2022/10/4 8:15,809.7696,39725,29.5,1,0
2022/10/4 8:30,860.4173,40389,30,1,0
2022/10/4 8:45,720.0467,41128,30.5,1,0
2022/10/4 9:00,701.0675,41635,31,1,0
2022/10/4 9:15,720.9353,42153,31.5,1,0
2022/10/4 9:30,748.9665,42725,32,1,0
2022/10/4 9:45,707.6698,43264,32,1,0
2022/10/4 10:00,706.9701,42965,32,1,0
2022/10/4 10:15,694.4025,42516,32,1.5,0
2022/10/4 10:30,755.2659,42443,32,2,0
2022/10/4 10:45,750.6131,42381,32.5,2.5,0
2022/10/4 11:00,700.7019,42899,33,3,0
2022/10/4 11:15,748.7243,43593,33.5,3,0
2022/10/4 11:30,753.1132,43117,34,3,0
2022/10/4 11:45,965.2105,43494,34,2.5,7.5
2022/10/4 12:00,600.9512,39125,34,2,15
2022/10/4 12:15,1062.2854,37766,34,2,16.5
2022/10/4 12:30,1064.305,38066,34,2,18
2022/10/4 12:45,1260.9543,37763,34,2,19.5
2022/10/4 13:00,1260.3584,37868,34,2,21
2022/10/4 13:15,1245.161,39000,35,1.5,21
2022/10/4 13:30,1317.1118,40591,36,1,21
2022/10/4 13:45,1262.6068,42001,36,1.5,28.5
2022/10/4 14:00,1221.4303,42088,36,2,36
2022/10/4 14:15,1069.9163,42440,35.5,2,36
2022/10/4 14:30,953.3719,42752,35,2,36
2022/10/4 14:45,896.1392,43244,36,2,36
2022/10/4 15:00,845.8856,42711,37,2,36
2022/10/4 15:15,845.6205,43638,36.5,2,36
2022/10/4 15:30,830.0796,43885,36,2,36
2022/10/4 15:45,856.7474,43889,35.5,2,36
2022/10/4 16:00,851.5777,44206,35,2,36
2022/10/4 16:15,747.3487,44740,35.5,2,37.5
2022/10/4 16:30,840.4047,44991,36,2,39
2022/10/4 16:45,772.872,45093,35.5,2,39
2022/10/4 17:00,822.715,45235,35,2,39
2022/10/4 17:15,1095.019,45524,34.5,2,39
2022/10/4 17:30,996.2908,45568,34,2,39
2022/10/4 17:45,1268.2452,44625,34,2,27.5
2022/10/4 18:00,1200.3178,44806,34,2,16
2022/10/4 18:15,1269.0408,44519,33.5,2,16
2022/10/4 18:30,1264.326,44908,33,2,16
2022/10/4 18:45,1263.3891,45667,32.5,2,8
2022/10/4 19:00,1178.7931,45605,32,2,0
2022/10/4 19:15,1191.373,46993,32,2,0
2022/10/4 19:30,1263.8675,46674,32,2,0
2022/10/4 19:45,1264.5006,46718,32,2,0
2022/10/4 20:00,1264.5006,46001,32,2,0
2022/10/4 20:15,1264.5006,46223,32,2,0
2022/10/4 20:30,1263.8675,46528,32,2,0
2022/10/4 20:45,1267.8556,46316,31.5,2.5,0
2022/10/4 21:00,981.2878,45431,31,3,0
2022/10/4 21:15,1267.8346,45484,31,2.5,0
2022/10/4 21:30,1186.4208,45429,31,2,0
2022/10/4 21:45,1219.6046,44995,31,2,0
2022/10/4 22:00,1263.8582,44641,31,2,0
2022/10/4 22:15,1471.5962,44176,30.5,1.5,0
2022/10/4 22:30,1264.1664,44388,30,1,0
2022/10/4 22:45,1487.2801,43361,30,1,0
2022/10/4 23:00,1351.5827,42165,30,1,0
2022/10/4 23:15,1482.6819,40265,30,1.5,0
2022/10/4 23:30,995.8113,37637,30,2,0
2022/10/4 23:45,1274.6532,37465,29.5,2,0
2022/10/5 0:00,1265.2156,31850,29,2,0
2022/10/5 0:15,1495.7082,33741,29,2,0
2022/10/5 0:30,1495.9237,33447,29,2,0
2022/10/5 0:45,1264.4017,32283,29,2,0
2022/10/5 1:00,1270.9554,31113,29,2,0
2022/10/5 1:15,1269.4022,30169,29,2,0
2022/10/5 1:30,1268.5929,29636,29,2,0
2022/10/5 1:45,1327.7397,29612,29,1.5,0
2022/10/5 2:00,1265.4742,28862,29,1,0
2022/10/5 2:15,1268.5708,29052,28.5,1,0
2022/10/5 2:30,1269.5801,29844,28,1,0
2022/10/5 2:45,1391.6349,30955,28,1,0
2022/10/5 3:00,1270.6198,31283,28,1,0
2022/10/5 3:15,1270.6148,32036,28,1.5,0
2022/10/5 3:30,1152.4697,32075,28,2,0
2022/10/5 3:45,1134.7782,31822,28,2,0
2022/10/5 4:00,897.09,31301,28,2,0
2022/10/5 4:15,844.2691,31007,28,2,0
2022/10/5 4:30,830.7986,30720,28,2,0
2022/10/5 4:45,804.6952,30630,28,2,20.5
2022/10/5 5:00,808.0556,30811,28,2,41
2022/10/5 5:15,780.4416,31118,28,2,41
2022/10/5 5:30,783.3831,31462,28,2,41
2022/10/5 5:45,794.6008,32011,28,2,61.5
2022/10/5 6:00,784.8183,32708,28,2,82
2022/10/5 6:15,833.6339,32388,28,2,82
2022/10/5 6:30,870.9587,32585,28,2,82
2022/10/5 6:45,932.7761,32976,28,2,80
2022/10/5 7:00,1000.1034,33722,28,2,78
2022/10/5 7:15,952.7442,33774,28.5,2,78
2022/10/5 7:30,901.3681,33489,29,2,78
2022/10/5 7:45,947.7694,34438,29,2.5,78
2022/10/5 8:00,1268.5708,36831,29,3,78
2022/10/5 8:15,1268.5708,40248,29.5,3,78
2022/10/5 8:30,1268.5708,41978,30,3,78
2022/10/5 8:45,1268.8254,41879,30,2.5,78
2022/10/5 9:00,1264.719,41802,30,2,78
2022/10/5 9:15,1269.0254,42892,30.5,2,80
2022/10/5 9:30,1254.8664,42636,31,2,82
2022/10/5 9:45,977.1152,42769,31,1.5,81.5
2022/10/5 10:00,1265.2383,42501,31,1,81
2022/10/5 10:15,1264.0718,42204,31,2.5,90.5
2022/10/5 10:30,1097.1292,41539,31,4,100
2022/10/5 10:45,1270.1555,41966,30,3,100
2022/10/5 11:00,1092.841,42037,29,2,100
2022/10/5 11:15,1232.1674,42213,29.5,2.5,61.5
2022/10/5 11:30,1024.4943,42081,30,3,23
2022/10/5 11:45,1062.987,40728,31,2.5,52
2022/10/5 12:00,815.4305,37810,32,2,81
2022/10/5 12:15,1323.3602,36376,32.5,3,81
2022/10/5 12:30,1379.9151,36431,33,4,81
2022/10/5 12:45,1120.0278,37363,33.5,4.5,81
2022/10/5 13:00,1375.9745,37888,34,5,81
2022/10/5 13:15,1148.1194,38575,33.5,4.5,81
2022/10/5 13:30,1112.3472,41332,33,4,81
2022/10/5 13:45,1270.1855,43577,33.5,4,81
2022/10/5 14:00,802.6068,43446,34,4,81
2022/10/5 14:15,847.3145,44830,34,4,82
2022/10/5 14:30,869.799,45373,34,4,83
2022/10/5 14:45,953.7444,44590,34,4,83
2022/10/5 15:00,909.3839,44128,34,4,83
2022/10/5 15:15,881.0097,44565,34.5,4,83
2022/10/5 15:30,998.5577,44166,35,4,83
2022/10/5 15:45,879.0906,43362,34.5,3.5,49.5
2022/10/5 16:00,864.4245,43164,34,3,16
2022/10/5 16:15,898.9088,42914,34.5,2.5,16
2022/10/5 16:30,898.9087,43116,35,2,16
2022/10/5 16:45,859.2724,43197,34.5,2.5,16
2022/10/5 17:00,948.4542,44019,34,3,16
2022/10/5 17:15,997.9522,45627,33.5,2.5,16
2022/10/5 17:30,849.3636,43962,33,2,16
2022/10/5 17:45,859.2727,43324,33,2,8
2022/10/5 18:00,869.4103,42737,33,2,0
2022/10/5 18:15,1343.6913,43295,32.5,3,0
2022/10/5 18:30,1494.9653,43514,32,4,0
2022/10/5 18:45,1186.6899,44472,31.5,3.5,0
2022/10/5 19:00,946.3876,43717,31,3,0
2022/10/5 19:15,1238.7136,45719,31,3,19.5
2022/10/5 19:30,1240.8029,45757,31,3,39
2022/10/5 19:45,1436.1888,45290,31,3,39
2022/10/5 20:00,1267.1883,44218,31,3,39
2022/10/5 20:15,1291.0693,44373,31,3,39
2022/10/5 20:30,1267.2072,45007,31,3,39
2022/10/5 20:45,1267.2072,45128,30.5,3,39
2022/10/5 21:00,947.2967,44793,30,3,39
2022/10/5 21:15,1268.0981,45264,30,2.5,39
2022/10/5 21:30,897.5598,44527,30,2,39
2022/10/5 21:45,1266.9344,44356,29.5,2.5,39
2022/10/5 22:00,1262.6281,45686,29,3,39
2022/10/5 22:15,1277.0071,43363,29,3,19.5
2022/10/5 22:30,1277.0071,41853,29,3,0
